preproc,method,event_type,subject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
uncorr,raw,"medium
annulus",014,-0.09198105467637949,-0.05516026395259951,-0.05516026395259951,-0.09198105467637949,-0.12880173487662855,-0.1656224955228011,-0.2380096318523438,-0.34596325261922434,-0.45391680894965414,-0.5618704042101217,-0.5735395227912891,-0.4889241764341699,-0.40430881305503,-0.31969343984063536,-0.3333616486386376,-0.44531343030560533,-0.5572651721826194,-0.6692170419522834,-0.6692170419522834,-0.5572651721826194
uncorr,raw,"medium
annulus",022,-0.14462802534875083,-0.07339307604503047,-0.07339307604503047,-0.14462802534875083,-0.21586295149500614,-0.28709789334072344,-0.2549195259520731,-0.11932785230263854,0.016263844444370637,0.15185551334844052,0.22386083306146504,0.23227992428435976,0.24069895312819609,0.24911795454344635,0.22877221815868676,0.17966168437484079,0.13055115193342828,0.08144061176694564,0.08144061176694564,0.13055115193342828
uncorr,raw,"large
annulus",008,0.5608482629291841,0.4478233941093607,-0.1738143389835993,1.085098864953237,2.8971152200283643,2.025632904371024,1.1312894532467181,0.9014681269970051,0.3696160096785829,-0.8094453957478166,-0.7521600015739307,0.5414722063404102,0.3175806100345935,-0.614488587601684,0.22418492031435713,1.2756165347187098,0.9235605315790216,0.6562472819125278,0.677060283154053,0.6808442915090983
uncorr,raw,"large
annulus",010,-0.19213077185443364,-0.4553396999862089,-0.14826263685222574,0.15881444316252533,0.40939030259150927,0.45279446510902516,0.49619870407195965,0.42455629014009205,0.1458297124688885,-0.13289680346794414,-0.21700107379959974,-0.10648307901811581,0.0040349265511030056,-0.005116333146445296,-0.08075058188686397,-0.15638481834610163,-0.2890634091062476,-0.43729958229013527,-0.5855357218068922,-0.4584761796245719
uncorr,raw,"large
annulus",011,0.48773044585747327,0.6792470636706774,0.2962141666363301,-0.0868185399481458,-0.016364579391430763,0.20525160692864902,0.18378070922646964,0.3701932624435569,0.5566057871852617,0.17251570771680258,-0.4017418837349441,-0.7840886991976914,-0.590702849979012,-0.3973170191618745,-0.2856218134175365,-0.2011568450781422,-0.1514772519645325,-0.20615403096720553,-0.26083080033310513,-0.23349240541039593
uncorr,raw,"large
annulus",013,0.0276307028374147,0.10737816343548877,-0.2514854027443768,-0.5272466893254482,-0.38749659764250455,-0.2477464654292503,0.088499287313014,0.43630362992515054,0.3873173891877963,0.18571939035880775,0.020609102799759214,-0.10801353219228717,-0.2600486302565521,-0.47295626390972334,-0.6497955497527473,-0.2134736464987092,0.22284827260775555,0.054027523889776954,-0.2358217575645968,-0.1714108105535294
uncorr,raw,"large
annulus",014,-0.10876358856836714,-0.1718642835139548,-0.1718642835139548,-0.10876358856836714,-0.04566292520093116,0.01743774276893099,0.027468733949287425,-0.015569975051387653,-0.058608692218104046,-0.10164743010851485,-0.12010547348284184,-0.11398288042648579,-0.10786032152224007,-0.10173772131572899,-0.09419589194211336,-0.08523484997169566,-0.07627378789512067,-0.06731273523447862,-0.06731273523447862,-0.07627378789512067
uncorr,raw,"large
annulus",022,0.3971316027483319,0.507779794809263,0.507779794809263,0.3971316027483319,0.28648335833160904,0.17583510551088005,0.08131340743711077,0.002918219978755293,-0.07547695825788979,-0.15387213476685052,-0.13205615110786,-0.010028996958820568,0.1119981364108929,0.23402530296985563,0.18142952806713802,-0.04578918755009327,-0.27300787315484243,-0.5002265445945675,-0.5002265445945675,-0.27300787315484243
corr,raw,center,001,3.1390140773032793,3.0832939677232076,3.194734111741078,3.306174354787813,3.0463365938921796,2.6627395933402718,2.3289483215967612,2.1445745652281527,1.960200717404872,1.7526876262460052,1.5374615224085308,1.3603611038967616,1.297638180855555,1.2349152539548691,1.3222752013550032,1.459662805898495,1.5544548774123719,1.5214603279268477,1.4884657737176497,1.5049631070272045
corr,raw,center,002,1.9643668143227648,2.08534781465574,1.8433857005834093,1.6014235923752533,1.587955437037489,1.6506518925488975,1.6686506460593558,1.5525563516031873,1.4364619990946277,1.416045284139166,1.4275211291807728,1.4245804527122947,1.3783900182193083,1.3321995943068219,1.2333283688614711,1.1168968391307834,1.0191359117780912,0.9773864695466519,0.9356370415402455,0.9565117576666401
corr,raw,center,005,1.1835487659322255,1.2553197501319489,0.9323502673419417,0.6561747033555404,0.6139687158179752,0.5717627869772727,0.5786969640242833,0.5885217695361182,0.6612538435094168,0.7581810436317681,0.7336770163894419,0.5877417545858723,0.4866203829349531,0.5020149179099774,0.5051905949779852,0.3006456946519658,0.09610079051239549,0.17829700700711915,0.31784144354167304,0.28683157484389066
corr,raw,center,006,0.5887410344043926,0.6474466493446291,0.5789567594741444,0.5104668635249059,0.4769620895598447,0.5717361291726382,0.6665100272155798,0.9267080176361542,1.4846693895188012,2.042630765747404,1.889042943478258,1.0239060402674915,0.15876916414528136,-0.1740291797629417,-0.21108408655959493,-0.24813887659597123,0.1470039322514241,0.6600188520960854,1.1730336957645278,0.7333067023951684
corr,raw,center,008,2.5716629894484724,2.2137477612199117,0.2452142436706079,0.3768891561555737,1.126272353132192,1.610540972871126,1.9087158513297626,1.1082536803220204,0.5206019890632194,0.3889727045262236,0.42349435465995877,0.6241669567336113,0.4709963173289323,0.1526988026542314,-0.043574674841890634,-0.23740199357713956,-0.7844664558236273,-1.0814248470463508,-0.5280231382076973,-0.4274046325800906
corr,raw,center,010,0.980242796494566,1.120150051323616,0.95692487771344,0.7936997276859457,0.6803457153605611,0.749852608460148,0.8193594355455138,0.8912780221319359,0.9675377078540319,1.0437973430883751,0.8174898656677214,0.28861521442387694,-0.24025941975029516,-0.21946909881778856,0.10669063991363725,0.43285041529137913,0.43770336144660416,0.3549272136026848,0.27215106735120487,0.3431020765154675
corr,raw,center,011,1.9421352030123933,2.0027563089783156,1.8815141415025014,1.760271881067024,1.613274709522081,1.457692336826929,1.384480641419644,1.5583801169706364,1.7322796646855174,1.4670702758396164,1.0554911196906616,0.7828074397116486,0.9268100816913054,1.0708127055918693,1.0433264592891174,0.9586772721922434,0.8955389086284422,0.8969336835794097,0.8983283986331224,0.8976310337449998
corr,raw,center,013,3.1237211815173263,3.109541569770455,3.17334989544012,3.1818871956646633,2.914069355757829,2.646251552522663,2.2115625735598674,1.7670576510262104,1.6201218723777517,1.5876357370440441,1.589140283731593,1.6246355386164437,1.561701824982647,1.2428528272227226,0.9424535897158026,0.9556978356790983,0.9689419696274689,0.7694391815323879,0.5273868959150775,0.5811762664773542
corr,raw,center,014,0.820793704833573,1.0239863765533,1.0239863765533,0.820793704833573,0.6176009964296847,0.41440828522745327,0.4031899120843212,0.5839459105392534,0.7647019392880129,0.9454579276548006,1.0012932884652292,0.9322081266376898,0.863122904405843,0.7940377090643241,0.9196962389304834,1.240098551549292,1.5605009203436617,1.8809033680501306,1.8809033680501306,1.5605009203436617
corr,raw,center,015,2.06219574920857,2.237214191228142,1.8871773804689538,1.537140604588746,1.343563713224573,1.2021401643186764,1.0798050576300287,1.0147355352962368,0.949666086510073,0.9682541878620333,1.014728243704098,1.04729335487143,1.0381314020275567,1.0289694999110004,1.0138409253663998,0.9967234796995685,0.9808728202023566,0.9688225147482641,0.9567721838103638,0.9627973843152784
corr,raw,center,022,3.253524497090167,3.472711810301811,3.472711810301811,3.253524497090167,3.034337173236295,2.8151498798614347,2.640177366137729,2.50941952933189,2.378661725621161,2.247903917939254,2.188612232225841,2.200786604845072,2.212961073237007,2.2251354279658204,2.1122575461594866,1.8743272723886206,1.6363969548723334,1.398466667485265,1.398466667485265,1.6363969548723334
corr,raw,"medium
annulus",001,0.8147490094139677,1.1461509385464066,0.4833472317359686,-0.1794565295473626,-0.014929101120861708,0.425375476286088,0.7965088111879836,0.9601285092305972,1.123748137455727,1.0241221129148805,0.8367476296415732,0.7011138062413516,0.7207026969166844,0.7402914944354116,0.43204327924684627,0.014516054888673408,-0.19823914462493405,0.20332174190488367,0.6048826813397729,0.40410220705591443
corr,raw,"medium
annulus",002,0.27433053901853605,0.3826357888131411,0.16602522260822775,-0.05058537596281542,-0.1733387263207224,-0.26480634925780255,-0.3156114473938531,-0.2444293317419676,-0.17324727261543643,0.0276612787232381,0.27181190298518704,0.44073753347092814,0.38398782085842953,0.32723811316544443,0.22598568457550516,0.10989897701961716,0.06188230171700401,0.21807577630277591,0.3742692437596806,0.29617251616436147
corr,raw,"medium
annulus",005,0.35336971895031344,0.3517907948291785,0.3588960707007714,0.33385439332374384,0.1480779106205631,-0.037698521583325255,-0.24415903721401702,-0.4518362072215458,-0.3362116094337231,-0.09624013864221564,0.04142739120026345,0.07679098231360842,0.08490894000503567,0.022188221396064186,-0.03137586700862577,0.07072283076370993,0.17282154381220266,0.23684924841052965,0.29326274625537857,0.28072642584533536
corr,raw,"medium
annulus",006,-0.15056420503714255,-0.6858218052432333,-0.06135458476624692,0.5631126027041801,1.0385439581345117,0.9675103011817796,0.8964765996407427,0.7227844924101705,0.36430738675685437,0.005830325462566915,-0.15403902712416795,-0.11530064127977341,-0.07656238008804143,-0.23530673857374376,-0.5037635573260213,-0.7722203805719616,-0.2658897893302768,0.4517465764497515,1.169382947564856,0.5542660901436134
corr,raw,"medium
annulus",008,-0.4241259942683123,-0.38239196234753164,-0.15285496708780602,-0.18266507726558556,-0.2887536386512999,0.3017983631387938,0.8195056890445046,0.6657663295490297,0.281560745051265,-0.5965011789691507,-0.6040156924978778,0.25901686002013574,1.0808871007509746,1.8835481012082411,1.436176458217529,0.8225296825037406,0.8619475221092512,0.8438559327075006,0.6302323087839966,0.5913916506055689
corr,raw,"medium
annulus",010,0.006634531348691716,0.06441668217260213,-0.0029958126663036616,-0.07040837015708327,-0.07865698317450219,0.130028986141622,0.3387149534824452,0.3534940713619963,0.01924098878784674,-0.3150120772838957,-0.4367985086338801,-0.3461183260766661,-0.2554381956551262,-0.1362808959845361,-0.0013029868921848955,0.1336749364461429,-0.011843196176614093,-0.2338602797216222,-0.4558773660076544,-0.26557700021073927
corr,raw,"medium
annulus",011,0.05091094811560501,-0.15060063162156154,0.25242255953860565,0.6554457579194974,0.6688910554092549,0.5524770529595989,0.45607025453478417,0.4196849681540158,0.3832997131458479,0.6731199801276885,1.0716754029747775,1.285708936589116,0.9461766753003745,0.6066444783073865,0.6487178735074269,0.8179930286769505,0.9671350409753958,1.0558772892588333,1.1446195464994673,1.100248418501622
corr,raw,"medium
annulus",013,0.5189683915492718,0.5498438885934099,0.41090390145888256,0.3675902959861059,0.8024083452156278,1.2372264120920538,0.9949957803071667,0.7129386993818355,0.44448653644523234,0.18126696827108935,0.220425034185156,0.5619607063502384,0.7405655598087343,0.4955502417619581,0.28200296570128636,0.6034122815478651,0.9248217642089066,0.983040721259725,0.9886217012032882,0.9873814612315928
corr,raw,"medium
annulus",014,0.1671841960449241,0.2674150024718334,0.2674150024718334,0.1671841960449241,0.06695320534109749,-0.033277767283728006,-0.18030212609701096,-0.3741198458196018,-0.5679375996793327,-0.7617554141899162,-0.7868847195293652,-0.6433257373811248,-0.49976677130131114,-0.35620779198227775,-0.3306026321228107,-0.42295132950054143,-0.5153000075195141,-0.6076486411904809,-0.6076486411904809,-0.5153000075195141
corr,raw,"medium
annulus",015,0.2258127062950853,0.27773859103486404,0.1738868132124523,0.07003511718866567,0.10074670705804357,0.17631273516877863,0.2669886834294828,0.40299419995774766,0.5389997511169777,0.3430739998581181,0.036504424608460435,-0.10479335679217505,0.249724313148167,0.6042419765745352,0.4172999615299773,0.049871387642582754,-0.20426182561956036,-0.11850899307576845,-0.03275626763694105,-0.07563258867037564
corr,raw,"medium
annulus",022,-0.1453158579890745,-0.08140759254084655,-0.08140759254084655,-0.1453158579890745,-0.20922410772849717,-0.2731323667840948,-0.23637379441916365,-0.09894838935605944,0.03847703401274992,0.17590243393716887,0.24581431624950736,0.248212805313261,0.2506112286534302,0.2530096235648441,0.22936314544861014,0.17967172771309176,0.12998031079069486,0.08028888673263335,0.08028888673263335,0.12998031079069486
corr,raw,"large
annulus",001,0.6656484475598256,0.34243059200627096,0.988866244465753,1.6353018565432633,1.326535933882382,0.6993696655369459,0.18545186600096275,0.011279469977785124,-0.16289291101164707,-0.25850535407657166,-0.3279310785835346,-0.2455987839659875,0.292007595739562,0.8296140111136976,0.9058297255201514,0.8282485255701972,0.5563854508047056,-0.29832309226198633,-1.1530317808359043,-0.7256773431599404
corr,raw,"large
annulus",002,0.2883410874605517,0.2677097995336995,0.3089723181338043,0.3502348054766815,0.16350002362354757,-0.09923386146780859,-0.23999410721823017,-0.014833163989188393,0.21032778982145556,0.23462265799044787,0.19196231566590638,0.21622735620788106,0.44126871528260864,0.6663101930017916,0.6783985446930562,0.61950257212418,0.5840764793458857,0.6190601982608336,0.6540439217561576,0.6365520566424738
corr,raw,"large
annulus",005,-0.21098898388899942,-0.22581098267319474,-0.15911203524775577,-0.11094345568595383,-0.1554266799429521,-0.1999099183970588,-0.13496361673752527,-0.06358031995797477,-0.05338382067378605,-0.06672075503151711,-0.07015869226576264,-0.06369763935988773,-0.030344409156991155,0.07292852018423973,0.1670617024116623,0.10581937134716753,0.04457701368847,-0.01664480663002776,-0.07786253123723752,-0.06425858800664015
corr,raw,"large
annulus",006,0.8102374392172779,0.9620353502868343,0.7849377998474406,0.6078402313995922,0.4679789537558432,0.4646504896500612,0.461322017681288,0.3625351248290241,0.09192296409516393,-0.178689198238668,-0.418306275985429,-0.626928459695344,-0.835550524508747,-0.6019977061238844,-0.1227922310421716,0.35641315469097473,0.5180077753273793,0.5929812705590423,0.6679547161377524,0.6036917563388091
corr,raw,"large
annulus",008,-0.12273644279256435,0.11925286864800838,1.4501942033027564,1.6252061008378202,1.4602387578337186,1.1128886051866076,0.5902034464288736,-0.9879286135766765,-1.6691279461432948,-0.42832876457816355,-0.21182776816874105,-1.0196250738979664,-0.44510729747210187,0.7744908849232812,0.7771340506771136,0.5983035345253203,0.6436885200887877,0.5121573668796656,-0.22088859995351795,-0.3541696540358076
corr,raw,"large
annulus",010,0.3903475444397373,0.6705936754028744,0.34363983247130026,0.016685982561505,-0.21509135297692814,-0.09788831622408739,0.01931471679273021,0.04929909880164211,-0.0777101315583399,-0.20471938430212708,-0.35203951749639045,-0.5196705479973258,-0.6873016162803017,-0.5910693976674962,-0.34824659702163835,-0.10542384632855585,0.018375212041126403,0.1097132125707612,0.2010512254430878,0.12276149200774798
corr,raw,"large
annulus",011,-0.3864889792220883,-0.4726326615694585,-0.30034519789361985,-0.12805769198984363,0.1194344498857314,0.3919947521574556,0.48967877860226033,0.06273357763472764,-0.3642115817566874,-0.3992963669536067,-0.30376096466402847,-0.1962915398883426,-0.053019977293789385,0.09025164871468645,-0.0009874000555805279,-0.17039666871120732,-0.249857806682232,-0.05947444839791377,0.1309088446096143,0.035717185459294296
corr,raw,"large
annulus",013,-0.27815860132224646,-0.34354977034425366,-0.049289406145166664,0.20049704187963668,0.22791459876727066,0.2553321605657836,-0.08086983952114292,-0.43846120806777855,-0.4423660763336644,-0.3102376751048125,-0.06958798877068267,0.27958282640904186,0.47782137581692424,0.28363539721886655,0.09295158457903649,-0.038196778305149844,-0.16934512923758938,-0.37449994437144996,-0.5944559892583904,-0.5455768642319264
corr,raw,"large
annulus",014,-0.04065390025347717,-0.13421346367764905,-0.13421346367764905,-0.04065390025347717,0.05290567397495917,0.14646523310626847,0.11788308546094776,-0.03284085207208624,-0.18356474354379065,-0.3342887068942585,-0.35950494159510576,-0.2592135170001204,-0.15892205407856388,-0.058630639010658035,-0.0027806259594146203,0.00862784714801079,0.02003632793177332,0.03144482067463123,0.03144482067463123,0.02003632793177332
corr,raw,"large
annulus",015,0.6104616488602048,0.7366991107430092,0.4842242211747988,0.23174937713845217,0.0895185112001507,-0.015964288262877928,-0.04514959309964069,0.15455772145149618,0.35426504985986923,0.32399217537153,0.2170592471991896,0.018738882499614456,-0.4537433631678041,-0.9262256745139807,-0.7974788108847151,-0.4683221651390034,-0.13223326845932712,0.22465230109234133,0.5815378646547711,0.4030950886478141
corr,raw,"large
annulus",022,0.40637135925564977,0.5143047182804137,0.5143047182804137,0.40637135925564977,0.2984379468588114,0.19050452782987065,0.09571112170512647,0.014057694045779234,-0.06759572660411542,-0.14924914591950614,-0.12833263901172218,-0.004846192967821215,0.11864022996026316,0.2421266911085479,0.18898945718652224,-0.04077146553590492,-0.27053235992951763,-0.5002932398405291,-0.5002932398405291,-0.27053235992951763
uncorr,zscore,center,008,2.4053184052529666,2.40863527701432,1.7472259458195065,1.9876445681859563,2.4041485456760876,1.734071321038578,1.2389216684166444,1.9327990767556906,2.2270953665468416,1.974972629340512,1.7581114545665035,1.5472869724438811,0.7066923417274542,-1.0843019001387164,0.0499242659728808,1.0937588079890808,0.6363542504769417,0.224369932193224,0.38446843719614415,0.5722197936288469
uncorr,zscore,center,010,1.8691551677477918,1.745402182585322,1.862982288372834,1.97628735924332,2.1055330203286324,2.143852028317876,2.2052317287261864,2.1274136852300076,1.7881000032616439,1.394505807794633,1.225065089969151,1.247652457651506,1.1353197591071398,1.0887094356934541,1.3038087021105431,1.4968986191665854,0.8798279737245323,-0.0658863528870196,-1.1031764351671858,-0.09705484242693851
uncorr,zscore,center,011,2.195251965811016,1.9159608203065641,2.5430370097074357,3.019450107666633,2.9219443128543947,2.6616927711263676,2.055514088239846,1.720346876052919,1.376852447405038,1.2764207276305137,1.3399398792094324,1.3164630001534317,0.7440525743854378,-0.24940378814725028,0.1468815016521794,0.7106340742009905,0.6944667189012815,0.34759866659469063,0.046074288459028945,0.321411463953612
uncorr,zscore,center,013,3.1826213345495438,3.5073625667908788,2.831156219827303,2.2457292478921422,2.1540761978386596,1.982051907057447,1.9014081130785563,1.9101365382075617,1.678211740186614,1.314291336988114,1.1492468285511446,1.1544415582452783,0.9508115372648154,0.39663111252273686,0.36261442901736496,0.5723543202648735,0.31748952573716926,0.10638847960789444,0.010776121878612877,0.20036777300057762
uncorr,zscore,center,014,2.0444583211956564,2.5405439497339994,2.441884301837116,1.948504598848205,1.60864029418746,1.1783795008258096,0.8907992352374196,0.9958856001255135,0.9021431384000818,0.7406530410631819,0.7074794654095039,0.7876302590521518,0.6609812141022602,0.37015651533209304,0.8223692804309071,1.3367075989469126,1.5920755875498824,1.95637311649919,2.0224619439113454,1.5432750667886586
uncorr,zscore,center,022,2.86879335364136,3.3422253878717485,3.221301840780832,2.72924773431009,2.3755776675048605,2.003244250123101,1.7134458093540434,1.6163735535802368,1.4494819739524063,1.2194039453032792,1.11416737540894,1.110857691715906,0.9474642043401152,0.6703744900782137,0.6843040436423691,0.723357823475242,0.38000768923929706,-0.046501766815344125,-0.1956531778779026,0.23217077464803815
uncorr,zscore,"medium
annulus",008,-0.5863895135190152,-0.7861581868992101,-2.1094479650866003,-1.1551403904197977,-0.15483662260951309,-0.09875731341158883,0.051164224544959995,0.4807848497977036,0.6548383592006889,0.1606314184093502,-0.1511855358158593,-0.6565086329643943,-0.11957420822564913,0.6615528962396451,0.9086850737229301,1.1330482626371077,1.5195909903994438,1.86161284860487,1.3528968658786833,1.1982979190932894
uncorr,zscore,"medium
annulus",010,-0.48384930907192286,-0.8812226879005491,-0.879676681799864,-0.27244251271588493,0.06724178600584499,0.168861556866464,0.3159108369405773,0.4587513622667299,0.15891104619871377,-0.21877202532917628,-0.14239786115483616,0.6392753596324438,1.6801275725577258,1.5559046868455568,0.8332978655691818,-0.18286231460172808,-0.4316829433802623,-0.2630948523427931,-0.01982819659895163,-0.1342149942149996
uncorr,zscore,"medium
annulus",011,-0.9495088499725778,-1.1087599670712902,-1.6605703039830462,-1.1361519451803357,-0.18791019765127426,0.13472281557428578,0.2965660012202467,0.28829289852405565,0.028270403547684647,-0.09915763567884209,-0.14471749084436142,-0.05468540182734821,0.7348976247358545,1.4107604955730468,1.2352593565291121,0.6633598010990926,0.28037996659135467,1.0217490319667986,1.5509787083189321,1.1603507628938807
uncorr,zscore,"medium
annulus",013,0.5671172464406502,0.7604069941826782,0.04273428500533355,-0.5843936437972698,-0.3860334661630253,-0.7241488162568057,-0.3345532761507405,0.22353947068860996,0.06347501668228733,-0.3702103324052371,-0.3900686794143523,0.01465325596966859,0.7193166840088683,0.9297278546834334,0.96998354760093,0.802454391813434,0.6497534838179798,0.9562031664846191,1.1493000795198642,1.015538068607737
uncorr,zscore,"medium
annulus",014,0.6798439617144636,0.8676070343503778,1.0486159613444925,0.591583473156474,0.24190491893233204,0.3072275423038616,0.3139462489987062,0.2923484359552348,0.011305413702528022,-0.2893301777401761,-0.37897500230549186,-0.37774992748625563,0.1301987183044544,0.6066501856044264,0.5748376937446918,0.13263325068420467,-0.37590311078007416,-0.8800845690598693,-0.7322364247712587,-0.2588038461266341
uncorr,zscore,"medium
annulus",022,-0.6335872899215093,-0.4719361891363697,-0.8289196004932817,-0.8523587392586467,-0.3687963742709652,-0.5469328589534745,-0.44890686926021545,-0.1180358299106884,0.20613742480872835,0.3384590934440534,0.38935285967093214,0.6855396265537295,0.9269791573094162,1.12962862735698,1.1249383743977848,0.9794032261340906,0.8480990492562678,0.7241658445035878,0.6858635709592862,0.8447743443019686
uncorr,zscore,"large
annulus",008,0.1754738580473641,0.10621129037708653,-0.25445845773637177,0.4270489324616268,3.4273989478908042,1.6548159413103607,0.5670204027656467,0.4553378842726288,0.15238688327482547,-0.6899942844638085,-0.6688794909529648,-0.1313404558773778,-0.18838368057129906,-0.6487110308829425,-0.2528312467296382,0.5030843544319631,0.20979511212521126,-0.06647660681106968,-0.13379276358989528,-0.06212113342797381
uncorr,zscore,"large
annulus",010,0.06919785618286264,-0.3189720124039165,-0.07166505242234841,0.5007770721612408,2.148452167782323,1.6426494926439958,1.0190879281376513,0.8275607118813872,0.374321093085976,-0.21785629927807781,-0.39354782024739576,-0.15535518048362007,-0.03020243278588238,-0.17628443533891838,-0.13813358726228378,-0.06944145221745508,-0.24972145359319645,-0.5446364746858771,-0.853569756766627,-0.5502168530935455
uncorr,zscore,"large
annulus",011,0.6009412467553433,0.9322614178257677,0.25620902693739295,0.08246586328399358,0.5720504146284329,0.9005270729017065,0.555087930366436,0.6792625407538835,0.5852460569410248,0.03782177825449984,-0.5094052764265822,-0.8529941945711881,-0.5069780482845349,-0.5060961444097394,-0.31191324728631153,-0.13789573826778784,-0.07120970225387305,-0.25686861072247835,-0.4080385887496949,-0.27899173769263735
uncorr,zscore,"large
annulus",013,0.3269922667485203,0.47378813656523067,-0.14085350578112737,-0.5936859800060724,-0.5670740479724872,0.057493710300980605,0.5883978459429817,0.9280393108239946,0.6201371581092989,0.1873647112736062,-0.1620547619994436,-0.10788502384022249,-0.24753478520062155,-0.6068433991690027,-0.6797220666703588,-0.11418160133165457,0.5322864706512976,0.12116215001317891,-0.3571746015926052,-0.17899994734809377
uncorr,zscore,"large
annulus",014,0.03913517384458437,-0.5279867588739509,-0.499960171171833,-0.11123150226746495,1.323582859993612,1.9125382100975579,1.184476748268979,0.7646236035454816,0.3328506487058388,-0.26656174351250994,-0.4558792711945646,-0.3390369872011031,-0.2333718211814586,-0.33942074211451134,-0.18663380728977608,0.065646310283413,0.11102675188309577,0.03182013513318091,-0.03790604369166825,-0.04424258717320137
uncorr,zscore,"large
annulus",022,0.5527859497422214,0.8183710113935231,0.46143534521615986,0.7573866302285576,1.4223456718359886,0.767299597158722,0.38163056578136545,0.30779170162209757,0.12275850789975572,-0.3657446266732107,-0.42016167575686547,-0.17063214703087942,-0.022578273806710625,-0.037336254205949354,0.018947535148544456,-0.07126512700323216,-0.4013119819437004,-0.7995850576428167,-0.9337332401743196,-0.4850650355268807
