,subject,depth,linear,peak_upper,deriv_upper,peak_deep,deriv_deep,event_type,response
33,2,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,medium,0.5925685691776366
34,2,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,medium,0.3640095497698983
35,2,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,medium,0.1390660124187678
36,2,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,medium,0.1197707301354896
37,2,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,medium,0.3841445446027348
38,2,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,medium,0.638177969174661
39,2,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,medium,0.4963068503642578
40,2,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,large,0.1433413859172533
41,2,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,large,0.1503863359288268
42,2,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,large,0.3548633998085244
43,2,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,large,0.4472215664651517
44,2,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,large,0.1733699764028548
45,2,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,large,-0.1791582511595353
46,2,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,large,-0.4462476945086395
47,2,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,large,-0.4339748737358614
48,2,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,large,-0.3434644347366345
49,2,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,large,-0.2652680560120437
50,2,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,large,-0.3134745606946804
51,2,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,large,-0.342745373423611
52,2,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,large,-0.0188793448491272
53,2,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,large,0.3984971559707859
54,2,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,large,0.479371459585226
55,2,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,large,0.434632276223805
56,2,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,large,0.3873311046758227
57,2,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,large,0.3566416802831258
58,2,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,large,0.289774095925274
59,2,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,large,0.2851213076764671
0,5,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,center,2.560170577784967
1,5,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,center,2.6884478744995404
2,5,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,center,2.0871865111241
3,5,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,center,1.6844782849865978
4,5,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,center,1.5746578039800785
5,5,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,center,1.468655452335449
6,5,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,center,1.415332410698399
7,5,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,center,1.3301876119392295
8,5,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,center,1.3875311209403185
9,5,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,center,1.4974110373164151
10,5,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,center,1.3873902087907637
11,5,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,center,1.07955954586902
12,5,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,center,0.8200544781068189
13,5,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,center,0.7477450612566443
14,5,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,center,0.7285809513398335
15,5,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,center,0.515457732208399
16,5,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,center,0.2801987094273002
17,5,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,center,0.3635809665835667
18,5,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,center,0.5754647630338543
19,5,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,center,0.518532144156103
20,5,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,medium,0.4257754255788662
21,5,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,medium,0.428543384300131
22,5,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,medium,0.4424226738042035
23,5,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,medium,0.3914271152980538
24,5,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,medium,0.2540076755528749
25,5,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,medium,0.1701490340104909
26,5,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,medium,0.0010521587837357
27,5,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,medium,-0.2542938176416882
28,5,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,medium,-0.2251904639322482
29,5,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,medium,-0.1175149495802349
30,5,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,medium,0.0275343860667951
31,5,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,medium,0.2102921057900734
32,5,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,medium,0.3331185561749962
33,5,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,medium,0.323045095336568
34,5,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,medium,0.142174416114079
35,5,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,medium,0.1354162840911723
36,5,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,medium,0.266236390159
37,5,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,medium,0.4384444346388002
38,5,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,medium,0.5926978895986705
39,5,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,medium,0.5163871779735434
40,5,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,large,0.0485348310480751
41,5,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,large,0.0613890702023055
42,5,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,large,0.2913025629073373
43,5,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,large,0.3905668217828894
44,5,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,large,0.2589667893167282
45,5,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,large,0.1246892083915874
46,5,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,large,0.0633063124524383
47,5,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,large,-0.0781985132242748
48,5,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,large,-0.2026525287515031
49,5,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,large,-0.1620879525536357
50,5,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,large,-0.1710720521459764
51,5,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,large,-0.2181468525110068
52,5,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,large,-0.085968952808354
53,5,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,large,0.209638999633607
54,5,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,large,0.3725581337842051
55,5,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,large,0.3254725919271655
56,5,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,large,0.25235515549878
57,5,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,large,0.1254601918726374
58,5,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,large,-0.037608840587748
59,5,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,large,-0.0111658204922738
0,6,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,center,1.8727669899839112
1,6,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,center,1.9879789174389977
2,6,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,center,1.6411971469830795
3,6,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,center,1.4461745888827404
4,6,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,center,1.345055321448725
5,6,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,center,1.3760329382575915
6,6,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,center,1.4105496176164731
7,6,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,center,1.5757780037660427
8,6,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,center,2.11835081067648
9,6,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,center,2.6892649031588283
10,6,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,center,2.450160279606357
11,6,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,center,1.4231279752774162
12,6,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,center,0.3996074030439243
13,6,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,center,-0.0208948926894976
14,6,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,center,-0.0802895864709695
15,6,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,center,-0.1259226953127609
16,6,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,center,0.2385059948931058
17,6,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,center,0.7527069553993101
18,6,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,center,1.338061158983486
19,6,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,center,0.8724114154341579
20,6,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,medium,-0.1824071150978484
21,6,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,medium,-0.7133178324615393
22,6,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,medium,-0.0820765983520734
23,6,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,medium,0.5164367079892315
24,6,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,medium,1.040225106377565
25,6,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,medium,1.0711092400863371
26,6,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,medium,1.0374391789492368
27,6,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,medium,0.8160782653007694
28,6,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,medium,0.3710799155690706
29,6,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,medium,-0.119693102164711
30,6,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,medium,-0.2721806489468948
31,6,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,medium,-0.086048134492567
32,6,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,medium,0.0673986193926605
33,6,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,medium,-0.0386984813224985
34,6,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,medium,-0.4344618908925751
35,6,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,medium,-0.811775543933758
36,6,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,medium,-0.2767235596727381
37,6,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,medium,0.5490931459887635
38,6,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,medium,1.3645694742188894
39,6,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,medium,0.6856782255825629
40,6,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,large,0.7556779903801543
41,6,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,large,0.9351521393881363
42,6,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,large,0.9212691342283356
43,6,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,large,0.7952672450942372
44,6,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,large,0.5682891592413253
45,6,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,large,0.4751663526645093
46,6,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,large,0.3455086830970534
47,6,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,large,0.0338336677885258
48,6,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,large,-0.3714290077567513
49,6,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,large,-0.5881396595349848
50,6,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,large,-0.833302899639841
51,6,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,large,-1.0954609366206611
52,6,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,large,-1.205258331934308
53,6,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,large,-0.7793704904487153
54,6,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,large,-0.2313790634438269
55,6,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,large,0.2619831114967745
56,6,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,large,0.4117026533634911
57,6,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,large,0.4210030052875093
58,6,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,large,0.3941251430130436
59,6,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,large,0.3427012600789772
0,8,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,center,4.0060251711299495
1,8,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,center,3.704616255416239
2,8,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,center,1.457790857281502
3,8,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,center,1.4629331076153669
4,8,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,center,2.144701811123032
5,8,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,center,2.565174008058038
6,8,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,center,2.8030916678326143
7,8,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,center,1.907659892553868
8,8,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,center,1.3046196363228566
9,8,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,center,1.1859430680396068
10,8,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,center,1.1349479168900165
11,8,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,center,1.1737251178454948
12,8,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,center,0.862170782329534
13,8,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,center,0.4561693158296341
14,8,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,center,0.2375560513486935
15,8,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,center,0.0351504138080295
16,8,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,center,-0.5426281670799868
17,8,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,center,-0.8384005176411673
18,8,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,center,-0.2126594488867803
19,8,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,center,-0.1379636934391424
20,8,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,medium,-0.6626574074037457
21,8,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,medium,-0.6165764926405651
22,8,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,medium,-0.3802654837483599
23,8,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,medium,-0.4360294750552616
24,8,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,medium,-0.4937609934829741
25,8,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,medium,0.1987087989686239
26,8,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,medium,0.7537797652782713
27,8,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,medium,0.5523715993649012
28,8,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,medium,0.0816447707887537
29,8,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,medium,-0.928713109671156
30,8,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,medium,-0.928845817395332
31,8,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,medium,0.0815808637326146
32,8,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,medium,1.018159597156949
33,8,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,medium,1.8734678553847588
34,8,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,medium,1.2987896215762476
35,8,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,medium,0.5762860160672169
36,8,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,medium,0.6444252486920624
37,8,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,medium,0.7345139991717851
38,8,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,medium,0.6187303323633024
39,8,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,medium,0.5161152829697908
40,8,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,large,-0.1390845681542319
41,8,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,large,0.1305809812247665
42,8,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,large,1.624736861159107
43,8,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,large,1.8508444380079208
44,8,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,large,1.5987602867946566
45,8,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,large,1.1616157916765115
46,8,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,large,0.512601435320095
47,8,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,large,-1.2784187471417188
48,8,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,large,-2.0942685945197543
49,8,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,large,-0.7995679023990243
50,8,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,large,-0.588613068347697
51,8,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,large,-1.449946227347828
52,8,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,large,-0.776603781422207
53,8,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,large,0.6353294240739064
54,8,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,large,0.7067585417509142
55,8,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,large,0.5420848148065761
56,8,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,large,0.5755947216003556
57,8,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,large,0.3783904250835886
